# Time[s], Position[m]
66.730,0.762
66.740,0.834
66.750,1.000
66.760,0.636
66.770,0.939
66.780,0.767
66.790,0.892
66.800,0.885
66.810,0.859
66.820,0.851
66.830,1.086
66.840,0.828
66.850,0.926
66.860,0.759
66.870,0.945
66.880,0.897
66.890,0.996
66.900,0.885
66.910,0.818
66.920,0.777
66.930,0.808
66.940,0.829
66.950,0.819
66.960,0.708
66.970,0.946
66.980,0.701
66.990,0.721
67.000,0.712
67.010,0.837
67.020,0.707
67.030,0.896
67.040,0.924
67.050,0.831
67.060,0.981
67.070,0.833
67.080,0.919
67.090,0.843
67.100,0.827
67.110,0.995
67.120,0.917
67.130,0.569
67.140,0.880
67.150,0.857
67.160,0.850
67.170,0.760
67.180,0.835
67.190,0.637
67.200,0.669
67.210,0.920
67.220,0.956
67.230,0.922
67.240,0.825
67.250,0.944
67.260,0.695
67.270,0.835
67.280,0.749
67.290,0.567
67.300,0.759
67.310,0.693
67.320,0.844
67.330,0.601
67.340,0.778
67.350,0.930
67.360,0.933
67.370,0.650
67.380,0.768
67.390,1.040
67.400,0.787
67.410,0.852
67.420,0.668
67.430,0.737
67.440,0.672
67.450,0.841
67.460,0.710
67.470,0.863
67.480,0.845
67.490,0.701
67.500,0.718
67.510,0.781
67.520,0.789
67.530,0.859
67.540,0.699
67.550,0.840
67.560,0.798
67.570,0.840
67.580,0.633
67.590,0.691
67.600,0.864
67.610,0.902
67.620,1.020
67.630,0.763
67.640,0.922
67.650,0.709
67.660,0.719
67.670,0.607
67.680,0.827
67.690,0.645
67.700,0.676
67.710,0.738
67.720,0.613
67.730,0.779
67.740,0.808
67.750,0.715
67.760,0.912
67.770,0.968
67.780,0.846
67.790,0.752
67.800,0.682
67.810,0.823
67.820,0.877
67.830,0.729
67.840,0.840
67.850,0.750
67.860,0.637
67.870,0.753
67.880,0.791
67.890,0.776
67.900,0.673
67.910,0.875
67.920,0.737
67.930,0.814
67.940,0.839
67.950,0.804
67.960,0.781
67.970,0.791
67.980,0.684
67.990,0.527
68.000,0.810
68.010,0.605
68.020,0.666
68.030,0.671
68.040,0.860
68.050,0.702
68.060,0.855
68.070,0.671
68.080,0.784
68.090,0.696
68.100,0.772
68.110,0.752
68.120,0.786
68.130,0.879
68.140,0.935
68.150,0.735
68.160,0.735
68.170,0.816
68.180,0.748
68.190,0.759
68.200,0.843
68.210,0.764
68.220,0.666
68.230,0.824
68.240,0.785
68.250,0.868
68.260,0.763
68.270,0.823
68.280,0.713
68.290,0.715
68.300,0.805
68.310,0.665
68.320,0.589
68.330,0.745
68.340,0.642
68.350,0.723
68.360,1.067
68.370,0.774
68.380,0.667
68.390,0.625
68.400,0.823
68.410,0.639
68.420,0.644
68.430,0.761
68.440,0.566
68.450,0.764
68.460,0.708
68.470,0.862
68.480,0.488
68.490,0.549
68.500,0.621
68.510,0.786
68.520,0.713
68.530,0.680
68.540,0.823
68.550,0.913
68.560,0.711
68.570,0.638
68.580,0.768
68.590,0.840
68.600,0.628
68.610,0.625
68.620,0.698
68.630,0.695
68.640,0.618
68.650,0.797
68.660,0.816
68.670,0.510
68.680,0.705
68.690,0.642
68.700,0.806
68.710,0.422
68.720,0.444
68.730,0.617
68.740,0.612
68.750,0.587
68.760,0.624
68.770,0.778
68.780,0.656
68.790,0.680
68.800,0.541
68.810,0.672
68.820,0.589
68.830,0.753
68.840,0.549
68.850,0.565
68.860,0.566
68.870,0.747
68.880,0.809
68.890,0.739
68.900,0.508
68.910,0.802
68.920,0.554
68.930,0.567
68.940,0.691
68.950,0.805
68.960,0.657
68.970,0.750
68.980,0.521
68.990,0.665
69.000,0.747
69.010,0.734
69.020,0.666
69.030,0.739
69.040,0.714
69.050,0.654
69.060,0.545
69.070,0.611
69.080,0.771
69.090,0.863
69.100,0.584
69.110,0.774
69.120,0.615
69.130,0.585
69.140,0.609
69.150,0.804
69.160,0.533
69.170,0.824
69.180,0.698
69.190,0.684
69.200,0.664
69.210,0.676
69.220,0.565
69.230,0.684
69.240,0.469
69.250,0.888
69.260,0.741
69.270,0.650
69.280,0.592
69.290,0.678
69.300,0.583
69.310,0.575
69.320,0.602
69.330,0.732
69.340,0.657
69.350,0.614
69.360,0.681
69.370,0.801
69.380,0.561
69.390,0.590
69.400,0.700
69.410,0.588
69.420,0.474
69.430,0.683
69.440,0.493
69.450,0.631
69.460,0.696
69.470,0.543
69.480,0.766
69.490,0.705
69.500,0.473
69.510,0.487
69.520,0.591
69.530,0.706
69.540,0.614
69.550,0.554
69.560,0.589
69.570,0.817
69.580,0.753
69.590,0.682
69.600,0.268
69.610,0.602
69.620,0.568
69.630,0.512
69.640,0.550
69.650,0.620
69.660,0.699
69.670,0.725
69.680,0.693
69.690,0.633
69.700,0.537
69.710,0.728
69.720,0.553
69.730,0.629
69.740,0.480
69.750,0.508
69.760,0.453
69.770,0.552
69.780,0.553
69.790,0.777
69.800,0.633
69.810,0.492
69.820,0.814
69.830,0.486
69.840,0.613
69.850,0.595
69.860,0.615
69.870,0.648
69.880,0.734
69.890,0.528
69.900,0.603
69.910,0.487
69.920,0.562
69.930,0.694
69.940,0.606
69.950,0.601
69.960,0.543
69.970,0.670
69.980,0.717
69.990,0.368
70.000,0.581
70.010,0.751
70.020,0.627
70.030,0.457
70.040,0.621
70.050,0.662
70.060,0.478
70.070,0.453
70.080,0.612
70.090,0.329
70.100,0.545
70.110,0.409
70.120,0.560
70.130,0.615
70.140,0.794
70.150,0.441
70.160,0.603
70.170,0.421
70.180,0.579
70.190,0.605
70.200,0.637
70.210,0.485
70.220,0.545
70.230,0.675
70.240,0.547
70.250,0.663
70.260,0.661
70.270,0.458
70.280,0.456
70.290,0.520
70.300,0.743
70.310,0.478
70.320,0.513
70.330,0.639
70.340,0.467
70.350,0.621
70.360,0.516
70.370,0.565
70.380,0.466
70.390,0.523
70.400,0.435
70.410,0.576
70.420,0.494
70.430,0.460
70.440,0.498
70.450,0.554
70.460,0.480
70.470,0.796
70.480,0.496
70.490,0.541
70.500,0.488
70.510,0.424
70.520,0.619
70.530,0.571
70.540,0.525
70.550,0.587
70.560,0.565
70.570,0.666
70.580,0.500
70.590,0.698
70.600,0.542
70.610,0.488
70.620,0.529
70.630,0.534
70.640,0.541
70.650,0.450
70.660,0.520
70.670,0.513
70.680,0.639
70.690,0.399
70.700,0.694
70.710,0.439
70.720,0.570
70.730,0.386
70.740,0.444
70.750,0.591
70.760,0.512
70.770,0.486
70.780,0.519
70.790,0.672
70.800,0.603
70.810,0.380
70.820,0.329
70.830,0.708
70.840,0.571
70.850,0.598
70.860,0.499
70.870,0.506
70.880,0.461
70.890,0.266
70.900,0.576
70.910,0.577
70.920,0.451
70.930,0.342
70.940,0.409
70.950,0.501
70.960,0.383
70.970,0.622
70.980,0.396
70.990,0.398
71.000,0.445
71.010,0.467
71.020,0.394
71.030,0.560
71.040,0.388
71.050,0.419
71.060,0.398
71.070,0.497
71.080,0.390
71.090,0.419
71.100,0.432
71.110,0.419
71.120,0.206
71.130,0.510
71.140,0.375
71.150,0.411
71.160,0.479
71.170,0.433
71.180,0.470
71.190,0.535
71.200,0.446
71.210,0.268
71.220,0.371
71.230,0.432
71.240,0.513
71.250,0.333
71.260,0.431
71.270,0.433
71.280,0.502
71.290,0.461
71.300,0.547
71.310,0.426
71.320,0.402
71.330,0.394
71.340,0.454
71.350,0.507
71.360,0.489
71.370,0.429
71.380,0.517
71.390,0.624
71.400,0.441
71.410,0.473
71.420,0.466
71.430,0.474
71.440,0.445
71.450,0.520
71.460,0.467
71.470,0.381
71.480,0.311
71.490,0.643
71.500,0.435
71.510,0.333
71.520,0.469
71.530,0.419
71.540,0.307
71.550,0.325
71.560,0.292
71.570,0.411
71.580,0.492
71.590,0.360
71.600,0.359
71.610,0.275
71.620,0.387
71.630,0.229
71.640,0.358
71.650,0.491
71.660,0.499
71.670,0.411
71.680,0.427
71.690,0.452
71.700,0.678
71.710,0.343
71.720,0.538
71.730,0.296
71.740,0.139
71.750,0.324
71.760,0.389
71.770,0.453
71.780,0.279
71.790,0.474
71.800,0.354
71.810,0.495
71.820,0.263
71.830,0.328
71.840,0.480
71.850,0.534
71.860,0.237
71.870,0.451
71.880,0.356
71.890,0.614
71.900,0.588
71.910,0.376
71.920,0.310
71.930,0.323
71.940,0.365
71.950,0.573
71.960,0.373
71.970,0.423
71.980,0.454
71.990,0.155
72.000,0.495
72.010,0.517
72.020,0.426
72.030,0.495
72.040,0.375
72.050,0.295
72.060,0.548
72.070,0.330
72.080,0.441
72.090,0.361
72.100,0.298
72.110,0.360
72.120,0.439
72.130,0.357
72.140,0.450
72.150,0.346
72.160,0.352
72.170,0.261
72.180,0.357
72.190,0.330
72.200,0.279
72.210,0.343
72.220,0.342
72.230,0.292
72.240,0.276
72.250,0.470
72.260,0.284
72.270,0.373
72.280,0.292
72.290,0.461
72.300,0.301
72.310,0.323
72.320,0.178
72.330,0.349
72.340,0.277
72.350,0.405
72.360,0.319
72.370,0.243
72.380,0.205
72.390,0.384
72.400,0.399
72.410,0.225
72.420,0.429
72.430,0.256
72.440,0.168
72.450,0.384
72.460,0.280
72.470,0.327
72.480,0.469
72.490,0.346
72.500,0.308
72.510,0.399
72.520,0.398
72.530,0.275
72.540,0.381
72.550,0.361
72.560,0.239
72.570,0.357
72.580,0.236
72.590,0.137
72.600,0.240
72.610,0.164
72.620,0.364
72.630,0.244
72.640,0.476
72.650,0.244
72.660,0.066
72.670,0.377
72.680,0.488
72.690,0.418
72.700,0.232
72.710,0.371
72.720,0.319
72.730,0.390
72.740,0.481
72.750,0.252
72.760,0.261
72.770,0.253
72.780,0.332
72.790,0.199
72.800,0.305
72.810,0.227
72.820,0.220
72.830,0.176
72.840,0.387
72.850,0.182
72.860,0.291
72.870,0.279
72.880,0.342
72.890,0.201
72.900,0.327
72.910,0.182
72.920,0.016
72.930,0.226
72.940,0.271
72.950,0.369
72.960,0.309
72.970,0.177
72.980,0.239
72.990,0.181
73.000,0.157
73.010,0.376
73.020,0.098
73.030,0.108
73.040,0.192
73.050,0.318
73.060,0.270
73.070,0.412
73.080,0.180
73.090,0.279
73.100,0.081
73.110,0.173
73.120,0.375
73.130,0.093
73.140,0.129
73.150,0.267
73.160,0.306
73.170,0.177
73.180,0.413
73.190,0.115
73.200,0.324
73.210,0.091
73.220,0.140
73.230,0.317
73.240,0.330
73.250,0.251
73.260,0.084
73.270,0.170
73.280,0.204
73.290,0.526
73.300,0.287
73.310,0.273
73.320,0.082
73.330,0.337
73.340,0.283
73.350,0.059
73.360,0.153
73.370,0.297
73.380,0.236
73.390,0.133
73.400,0.408
73.410,0.236
73.420,0.084
73.430,0.202
73.440,0.230
73.450,0.123
73.460,0.031
73.470,0.196
73.480,0.055
73.490,0.178
73.500,0.225
73.510,0.252
73.520,0.135
73.530,0.147
73.540,0.164
73.550,0.252
73.560,0.241
73.570,0.238
73.580,0.345
73.590,0.156
73.600,0.254
73.610,0.099
73.620,0.190
73.630,0.191
73.640,0.038
73.650,0.236
73.660,0.057
73.670,0.143
73.680,-0.059
73.690,0.145
73.700,0.165
73.710,0.102
73.720,0.175
73.730,0.182
73.740,0.079
73.750,0.095
73.760,0.127
73.770,0.089
73.780,0.091
73.790,0.223
73.800,0.179
73.810,0.027
73.820,0.332
73.830,0.131
73.840,0.407
73.850,0.372
73.860,0.167
73.870,0.141
73.880,0.131
73.890,-0.020
73.900,0.166
73.910,0.170
73.920,0.141
73.930,0.172
73.940,0.053
73.950,-0.025
73.960,0.131
73.970,0.362
73.980,0.143
73.990,0.073
74.000,0.141
74.010,0.178
74.020,0.287
74.030,0.062
74.040,0.179
74.050,0.111
74.060,-0.007
74.070,0.003
74.080,-0.027
74.090,0.200
74.100,0.131
74.110,0.229
74.120,0.199
74.130,0.198
74.140,0.124
74.150,0.286
74.160,0.009
74.170,0.223
74.180,0.078
74.190,0.086
74.200,0.206
74.210,0.019
74.220,0.169
74.230,0.119
74.240,0.176
74.250,0.068
74.260,0.101
74.270,0.138
74.280,-0.073
74.290,0.142
74.300,0.043
74.310,0.277
74.320,0.091
74.330,-0.096
74.340,-0.142
74.350,-0.033
74.360,0.070
74.370,0.022
74.380,0.089
74.390,0.003
74.400,0.063
74.410,0.147
74.420,-0.078
74.430,0.202
74.440,0.083
74.450,0.092
74.460,0.031
74.470,0.121
74.480,0.061
74.490,0.154
74.500,0.147
74.510,0.192
74.520,0.105
74.530,0.029
74.540,0.201
74.550,0.031
74.560,0.031
74.570,0.129
74.580,0.076
74.590,0.130
74.600,0.026
74.610,0.043
74.620,-0.015
74.630,-0.009
74.640,-0.022
74.650,0.031
74.660,0.186
74.670,-0.023
74.680,0.064
74.690,-0.011
74.700,0.020
74.710,0.109
74.720,0.014
74.730,0.067
74.740,-0.174
74.750,-0.076
74.760,0.076
74.770,0.052
74.780,0.068
74.790,0.168
74.800,0.046
74.810,0.109
74.820,-0.023
74.830,-0.162
74.840,-0.111
74.850,-0.056
74.860,0.068
74.870,0.108
74.880,0.112
74.890,0.084
74.900,-0.009
74.910,0.056
74.920,0.144
74.930,0.127
74.940,-0.147
74.950,0.061
74.960,0.113
74.970,-0.082
74.980,-0.142
74.990,-0.004
75.000,-0.060
75.010,-0.172
75.020,0.252
75.030,-0.120
75.040,-0.017
75.050,0.035
75.060,0.031
75.070,0.073
75.080,0.104
75.090,-0.109
75.100,0.151
75.110,-0.145
75.120,0.148
75.130,-0.018
75.140,0.034
75.150,-0.068
75.160,-0.093
75.170,0.074
75.180,-0.135
75.190,-0.072
75.200,0.034
75.210,0.024
75.220,0.069
75.230,-0.157
75.240,-0.103
75.250,-0.032
75.260,0.007
75.270,-0.051
75.280,0.032
75.290,0.036
75.300,-0.229
75.310,0.171
75.320,-0.047
75.330,-0.034
75.340,0.128
75.350,-0.002
75.360,-0.200
75.370,0.086
75.380,0.066
75.390,-0.070
75.400,-0.013
75.410,0.073
75.420,-0.156
75.430,-0.057
75.440,-0.201
75.450,-0.178
75.460,-0.023
75.470,-0.085
75.480,-0.145
75.490,0.007
75.500,-0.225
75.510,-0.104
75.520,-0.160
75.530,-0.010
75.540,-0.073
75.550,-0.156
75.560,-0.069
75.570,-0.228
75.580,0.052
75.590,-0.038
75.600,-0.082
75.610,-0.130
75.620,0.098
75.630,-0.204
75.640,-0.131
75.650,0.002
75.660,-0.009
75.670,-0.124
75.680,-0.146
75.690,-0.015
75.700,-0.175
75.710,0.012
75.720,-0.032
75.730,0.039
75.740,0.058
75.750,0.051
75.760,-0.298
75.770,-0.003
75.780,-0.062
75.790,-0.164
75.800,-0.040
75.810,0.054
75.820,-0.093
75.830,-0.085
75.840,-0.112
75.850,-0.253
75.860,-0.009
75.870,0.037
75.880,-0.168
75.890,-0.103
75.900,-0.141
75.910,-0.169
75.920,-0.095
75.930,-0.166
75.940,0.021
75.950,-0.086
75.960,-0.173
75.970,-0.098
75.980,0.146
75.990,0.055
76.000,0.016
76.010,-0.283
76.020,-0.131
76.030,-0.145
76.040,0.024
76.050,-0.121
76.060,-0.015
76.070,-0.148
76.080,-0.028
76.090,-0.141
76.100,-0.292
76.110,0.019
76.120,-0.136
76.130,-0.046
76.140,-0.120
76.150,-0.072
76.160,-0.112
76.170,-0.204
76.180,-0.041
76.190,-0.183
76.200,-0.060
76.210,-0.162
76.220,-0.293
76.230,-0.269
76.240,-0.242
76.250,-0.280
76.260,-0.168
76.270,-0.090
76.280,-0.291
76.290,-0.208
76.300,-0.151
76.310,-0.276
76.320,-0.071
76.330,-0.132
76.340,-0.219
76.350,-0.127
76.360,-0.228
76.370,-0.149
76.380,-0.082
76.390,-0.180
76.400,-0.076
76.410,-0.100
76.420,-0.171
76.430,-0.231
76.440,-0.049
76.450,-0.139
76.460,-0.331
76.470,-0.247
76.480,-0.195
76.490,-0.193
76.500,-0.258
76.510,-0.258
76.520,-0.283
76.530,-0.122
76.540,-0.309
76.550,-0.230
76.560,-0.219
76.570,-0.197
76.580,-0.136
76.590,-0.243
76.600,-0.343
76.610,-0.347
76.620,-0.166
76.630,-0.214
76.640,-0.237
76.650,-0.301
76.660,-0.185
76.670,-0.302
76.680,-0.325
76.690,-0.336
76.700,-0.231
76.710,-0.180
76.720,-0.285
76.730,-0.087
76.740,-0.132
76.750,-0.162
76.760,-0.146
76.770,-0.238
76.780,-0.090
76.790,-0.239
76.800,-0.144
76.810,-0.161
76.820,-0.305
76.830,-0.324
76.840,-0.075
76.850,-0.297
76.860,0.011
76.870,-0.325
76.880,-0.348
76.890,-0.181
76.900,-0.399
76.910,-0.350
76.920,-0.078
76.930,-0.150
76.940,-0.134
76.950,-0.262
76.960,-0.198
76.970,-0.156
76.980,-0.303
76.990,-0.262
77.000,-0.238
77.010,-0.186
77.020,-0.222
77.030,-0.293
77.040,-0.217
77.050,-0.310
77.060,-0.207
77.070,-0.308
77.080,-0.346
77.090,-0.335
77.100,-0.190
77.110,-0.176
77.120,-0.310
77.130,-0.261
77.140,-0.318
77.150,-0.266
77.160,-0.183
77.170,-0.286
77.180,-0.354
77.190,-0.467
77.200,-0.352
77.210,-0.276
77.220,-0.437
77.230,-0.224
77.240,-0.472
77.250,-0.261
77.260,-0.112
77.270,-0.420
77.280,-0.120
77.290,-0.098
77.300,-0.420
77.310,-0.338
77.320,-0.252
77.330,-0.175
77.340,-0.420
77.350,-0.324
77.360,-0.331
77.370,-0.193
77.380,-0.272
77.390,-0.218
77.400,-0.246
77.410,-0.306
77.420,-0.475
77.430,-0.352
77.440,-0.439
77.450,-0.216
77.460,-0.380
77.470,-0.313
77.480,-0.252
77.490,-0.418
77.500,-0.633
77.510,-0.178
77.520,-0.360
77.530,-0.313
77.540,-0.354
77.550,-0.410
77.560,-0.379
77.570,-0.224
77.580,-0.231
77.590,-0.238
77.600,-0.248
77.610,-0.306
77.620,-0.238
77.630,-0.243
77.640,-0.255
77.650,-0.167
77.660,-0.369
77.670,-0.439
77.680,-0.073
77.690,-0.233
77.700,-0.186
77.710,-0.244
77.720,-0.260
77.730,-0.268
77.740,-0.374
77.750,-0.378
77.760,-0.388
77.770,-0.225
77.780,-0.319
77.790,-0.360
77.800,-0.486
77.810,-0.367
77.820,-0.396
77.830,-0.173
77.840,-0.137
77.850,-0.477
77.860,-0.315
77.870,-0.457
77.880,-0.477
77.890,-0.404
77.900,-0.404
77.910,-0.211
77.920,-0.293
77.930,-0.472
77.940,-0.430
77.950,-0.267
77.960,-0.353
77.970,-0.443
77.980,-0.257
77.990,-0.428
78.000,-0.255
78.010,-0.440
78.020,-0.345
78.030,-0.522
78.040,-0.447
78.050,-0.482
78.060,-0.406
78.070,-0.337
78.080,-0.347
78.090,-0.330
78.100,-0.257
78.110,-0.369
78.120,-0.344
78.130,-0.545
78.140,-0.374
78.150,-0.174
78.160,-0.431
78.170,-0.322
78.180,-0.286
78.190,-0.398
78.200,-0.351
78.210,-0.290
78.220,-0.260
78.230,-0.403
78.240,-0.550
78.250,-0.588
78.260,-0.410
78.270,-0.325
78.280,-0.135
78.290,-0.258
78.300,-0.338
78.310,-0.298
78.320,-0.307
78.330,-0.378
78.340,-0.473
78.350,-0.400
78.360,-0.510
78.370,-0.354
78.380,-0.204
78.390,-0.424
78.400,-0.448
78.410,-0.464
78.420,-0.375
78.430,-0.451
78.440,-0.415
78.450,-0.560
78.460,-0.371
78.470,-0.481
78.480,-0.406
78.490,-0.381
78.500,-0.464
78.510,-0.527
78.520,-0.401
78.530,-0.411
78.540,-0.429
78.550,-0.390
78.560,-0.452
78.570,-0.420
78.580,-0.561
78.590,-0.456
78.600,-0.408
78.610,-0.394
78.620,-0.467
78.630,-0.584
78.640,-0.568
78.650,-0.382
78.660,-0.335
78.670,-0.398
78.680,-0.391
78.690,-0.349
78.700,-0.435
78.710,-0.284
78.720,-0.344
78.730,-0.486
78.740,-0.511
78.750,-0.608
78.760,-0.287
78.770,-0.522
78.780,-0.353
78.790,-0.478
78.800,-0.534
78.810,-0.511
78.820,-0.402
78.830,-0.451
78.840,-0.308
78.850,-0.332
78.860,-0.551
78.870,-0.585
78.880,-0.348
78.890,-0.641
78.900,-0.362
78.910,-0.610
78.920,-0.447
78.930,-0.518
78.940,-0.594
78.950,-0.415
78.960,-0.519
78.970,-0.277
78.980,-0.566
78.990,-0.430
79.000,-0.548
79.010,-0.479
79.020,-0.396
79.030,-0.460
79.040,-0.338
79.050,-0.500
79.060,-0.461
79.070,-0.431
79.080,-0.240
79.090,-0.512
79.100,-0.466
79.110,-0.598
79.120,-0.606
79.130,-0.539
79.140,-0.485
79.150,-0.522
79.160,-0.545
79.170,-0.487
79.180,-0.424
79.190,-0.557
79.200,-0.663
79.210,-0.717
79.220,-0.430
79.230,-0.448
79.240,-0.587
79.250,-0.551
79.260,-0.334
79.270,-0.497
79.280,-0.532
79.290,-0.638
79.300,-0.627
79.310,-0.623
79.320,-0.532
79.330,-0.406
79.340,-0.578
79.350,-0.645
79.360,-0.558
79.370,-0.510
79.380,-0.533
79.390,-0.437
79.400,-0.436
79.410,-0.689
79.420,-0.606
79.430,-0.630
79.440,-0.640
79.450,-0.464
79.460,-0.448
79.470,-0.403
79.480,-0.712
79.490,-0.699
79.500,-0.560
79.510,-0.425
79.520,-0.570
79.530,-0.538
79.540,-0.505
79.550,-0.529
79.560,-0.491
79.570,-0.529
79.580,-0.566
79.590,-0.647
79.600,-0.511
79.610,-0.618
79.620,-0.554
79.630,-0.577
79.640,-0.706
79.650,-0.561
79.660,-0.535
79.670,-0.570
79.680,-0.376
79.690,-0.418
79.700,-0.528
79.710,-0.605
79.720,-0.602
79.730,-0.500
79.740,-0.508
79.750,-0.723
79.760,-0.550
79.770,-0.516
79.780,-0.592
79.790,-0.595
79.800,-0.480
79.810,-0.480
79.820,-0.540
79.830,-0.364
79.840,-0.736
79.850,-0.640
79.860,-0.541
79.870,-0.596
79.880,-0.562
79.890,-0.628
79.900,-0.713
79.910,-0.640
79.920,-0.537
79.930,-0.726
79.940,-0.581
79.950,-0.589
79.960,-0.528
79.970,-0.594
79.980,-0.533
79.990,-0.433
80.000,-0.462
80.010,-0.868
80.020,-0.605
80.030,-0.651
80.040,-0.431
80.050,-0.408
80.060,-0.520
80.070,-0.648
80.080,-0.433
80.090,-0.650
80.100,-0.552
80.110,-0.562
80.120,-0.540
80.130,-0.584
80.140,-0.562
80.150,-0.709
80.160,-0.644
80.170,-0.541
80.180,-0.727
80.190,-0.441
80.200,-0.650
80.210,-0.486
80.220,-0.629
80.230,-0.630
80.240,-0.414
80.250,-0.796
80.260,-0.613
80.270,-0.668
80.280,-0.512
80.290,-0.616
80.300,-0.549
80.310,-0.613
80.320,-0.543
80.330,-0.677
80.340,-0.551
80.350,-0.658
80.360,-0.704
80.370,-0.635
80.380,-0.729
80.390,-0.635
80.400,-0.533
80.410,-0.573
80.420,-0.752
80.430,-0.654
80.440,-0.412
80.450,-0.705
80.460,-0.534
80.470,-0.661
80.480,-0.674
80.490,-0.689
80.500,-0.753
80.510,-0.564
80.520,-0.579
80.530,-0.652
80.540,-0.573
80.550,-0.567
80.560,-0.564
80.570,-0.669
80.580,-0.742
80.590,-0.749
80.600,-0.724
80.610,-0.578
80.620,-0.627
80.630,-0.739
80.640,-0.605
80.650,-0.768
80.660,-0.713
80.670,-0.711
80.680,-0.604
80.690,-0.574
80.700,-0.538
80.710,-0.654
80.720,-0.715
80.730,-0.647
80.740,-0.740
80.750,-0.597
80.760,-0.705
80.770,-0.617
80.780,-0.524
80.790,-0.639
80.800,-0.746
80.810,-0.567
80.820,-0.705
80.830,-0.424
80.840,-0.681
80.850,-0.799
80.860,-0.738
80.870,-0.644
80.880,-0.674
80.890,-0.704
80.900,-0.444
80.910,-0.490
80.920,-0.686
80.930,-0.647
80.940,-0.700
80.950,-0.382
80.960,-0.751
80.970,-0.878
80.980,-0.775
80.990,-0.770
81.000,-0.699
81.010,-0.551
81.020,-0.780
81.030,-0.586
81.040,-0.784
81.050,-0.704
81.060,-0.552
81.070,-0.906
81.080,-0.498
81.090,-0.615
81.100,-0.730
81.110,-0.716
81.120,-0.692
81.130,-0.755
81.140,-0.621
81.150,-0.659
81.160,-0.559
81.170,-0.572
81.180,-0.773
81.190,-0.789
81.200,-0.796
81.210,-0.700
81.220,-0.751
81.230,-0.774
81.240,-0.638
81.250,-0.627
81.260,-0.789
81.270,-0.844
81.280,-0.770
81.290,-0.767
81.300,-0.638
81.310,-0.751
81.320,-0.635
81.330,-0.673
81.340,-0.682
81.350,-0.686
81.360,-0.698
81.370,-0.666
81.380,-0.680
81.390,-0.892
81.400,-0.823
81.410,-0.792
81.420,-0.600
81.430,-0.856
81.440,-0.834
81.450,-0.489
81.460,-0.724
81.470,-0.769
81.480,-0.803
81.490,-0.753
81.500,-0.612
81.510,-0.805
81.520,-0.820
81.530,-0.759
81.540,-0.685
81.550,-0.761
81.560,-0.832
81.570,-0.745
81.580,-0.742
81.590,-0.618
81.600,-0.768
81.610,-0.648
81.620,-0.703
81.630,-0.893
81.640,-0.585
81.650,-0.760
81.660,-0.805
81.670,-0.875
81.680,-0.721
81.690,-0.822
81.700,-0.720
81.710,-0.666
81.720,-0.541
81.730,-0.914
81.740,-0.829
81.750,-0.614
81.760,-0.832
81.770,-0.634
81.780,-0.830
81.790,-0.830
81.800,-0.802
81.810,-0.744
81.820,-0.615
81.830,-0.884
81.840,-0.776
81.850,-0.625
81.860,-0.763
81.870,-0.765
81.880,-0.695
81.890,-0.883
81.900,-0.725
81.910,-0.871
81.920,-0.769
81.930,-0.650
81.940,-0.975
81.950,-0.552
81.960,-0.827
81.970,-0.863
81.980,-0.830
81.990,-0.877
82.000,-0.736
82.010,-0.906
82.020,-0.919
82.030,-0.780
82.040,-0.705
82.050,-0.832
82.060,-0.754
82.070,-0.704
82.080,-0.828
82.090,-0.789
82.100,-0.807
82.110,-0.822
82.120,-0.657
82.130,-0.855
82.140,-0.818
82.150,-0.843
82.160,-0.753
82.170,-0.718
82.180,-0.621
82.190,-0.882
82.200,-0.740
82.210,-0.736
82.220,-0.881
82.230,-0.880
82.240,-0.621
82.250,-0.849
82.260,-0.734
82.270,-0.947
82.280,-0.775
82.290,-0.874
82.300,-0.725
82.310,-0.692
82.320,-0.643
82.330,-0.821
82.340,-0.850
82.350,-0.854
82.360,-0.955
82.370,-0.880
82.380,-0.864
82.390,-0.944
82.400,-0.706
82.410,-0.728
82.420,-1.014
82.430,-0.801
82.440,-0.752
82.450,-0.737
82.460,-0.797
82.470,-0.898
82.480,-0.767
82.490,-0.850
82.500,-0.756
82.510,-0.840
82.520,-0.694
82.530,-0.630
82.540,-0.585
82.550,-1.034
82.560,-0.889
82.570,-0.845
82.580,-0.745
82.590,-0.776
82.600,-0.803
82.610,-0.745
82.620,-0.850
82.630,-0.865
82.640,-0.856
82.650,-0.830
82.660,-0.674
82.670,-0.933
82.680,-0.860
82.690,-0.818
82.700,-0.758
82.710,-0.879
82.720,-0.944
82.730,-0.862
82.740,-0.862
82.750,-0.830
82.760,-0.836
82.770,-0.960
82.780,-0.816
82.790,-0.798
82.800,-0.714
82.810,-0.812
82.820,-0.874
82.830,-0.864
82.840,-0.828
82.850,-0.904
82.860,-0.866
82.870,-0.902
82.880,-0.841
82.890,-0.839
82.900,-0.899
82.910,-0.945
82.920,-0.895
82.930,-0.859
82.940,-0.868
82.950,-0.828
82.960,-0.878
82.970,-0.851
82.980,-0.850
82.990,-0.770
83.000,-0.725
83.010,-0.785
83.020,-1.022
83.030,-0.984
83.040,-0.745
83.050,-0.738
83.060,-0.881
83.070,-0.891
83.080,-0.836
83.090,-0.964
83.100,-0.723
83.110,-0.713
83.120,-1.070
83.130,-0.667
83.140,-0.823
83.150,-0.799
83.160,-0.936
83.170,-0.879
83.180,-0.887
83.190,-0.581
